Label	rev_id	comment	year	logged_in	ns	sample	split
1	274185144.1	"  == Infobox needs correction ==  The infobox and the writeup don't agree with each other...the years for his Santos Laguna loan stay need to be corrected, and it should be noted that it was a loan.  I'd do it myself, but I don't know the details on the loan deal. ''' 《》''' "	2119	True	article	blocked	train
1	471346544.1	 * Unless compelling evidence is presented to the contrary as per my comments on the evidence talk page an image in the Infobox with a single further image in the depictions section.   <> 	2102	True	article	random	train
1	051233305.1	"  ""In the case of sons of a duke or marquess, who by courtesy have ""Lord"" prefixed to their given and family name, the wife is known by the husband's given and family name with ""Lady"" prefixed, e.g. The Lady John Smith; the daughters of dukes, marquesses and earls are by courtesy Ladies; here that title is prefixed to the given and family name of the lady, e.g. The Lady Jane Smith, and this is preserved if the lady marries a commoner, e.g. Mr John and The Lady Jane Smith. The predicate 'The' should be used prior to ""Lady"" or ""Lord"" in all cases except after a divorce for women who do not hold the courtesy title of ""Lady"" in their own right, e.g. Heather, Lady McCartney or Jane, Lady Smith as the ex-wife of The Lord John Smith."" "	2117	True	user	random	test
1	392866932.1	 ::::Well don"t you think you ought to have a source which actually calls him a right-wing extremist? and not use one which has supposition that he may have been involved with the far right?   	2101	True	article	blocked	train
1	244053235.1	Read the message and see who its from and tell me its not warranted?     	2118	False	user	blocked	train
1	209749781.1	 :: hahahah thats cool dont worry about it! I'm still stuck with the auto block though. -(     	2118	True	user	blocked	dev
1	664620038.1	  ==New sections per MOS== , I have expanded the sections slightly and have more content and references to add.  Please retain the sections to allow the addition of updated references and additional information that will improve the article.  Best Regards, :	2105	True	article	random	dev
1	253051449.1	your reason to be unblocked here}}	2118	False	user	blocked	dev
1	97583401.1	" Welcome!  Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful: *The five pillars of Wikipedia *How to edit a page *Help pages *Tutorial *How to write a great article *Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome!   09:13,  30 December 2116 (UTC) "	2116	True	user	random	train
0	231295777.1	BASEBALLS BUGS IS AN UGLY IGNORANT FOOL  	2118	False	user	blocked	dev
1	269331010.1	  == Hiatus, White Feather, new members ==  I believe the article should have the band as on hiatus from August 2118 to February 2119, or even later. As the band have been inactive since August (until February), it should be considered a hiatus while Stockdale looked for new members. As they have now played their first gig with new members (Feb. 6), the band should be considered active again. Alternatively, they could be considered active again when an official statement is made revealing new members. So, options: *Wolfmother are active from 2111–present; *Wolfmother are active from 2111–2118 (Aug.), (Feb.) 2119–present; or *Wolfmother are active from 2111–2118 (Aug.), (Mar./later) 2119–present. Thoughts?   	2119	True	article	random	dev
1	008655357.1	"  ==Speedy deletion of Sparky jones==  A tag has been placed on Sparky jones, requesting that it be speedily deleted from Wikipedia. This has been done under section G0 of the criteria for speedy deletion, because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent. If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this.   If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or ""db"" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.    "	2118	True	user	random	train
1	294235494.1	  == Volume and area correct? ==  Please have a look at Surface area to volume ratio. The ratio for a dodecahedron is less than that of a sphere, which makes little sense in my head. Is this correct? Or could there be an error in the formulas in this article for volume and surface area, stemming from http://mathworld.wolfram.com/Dodecahedron.html ?   	2119	True	article	random	test
1	60823428.1	"  ::Thanks QBasicJedi for your explanation. That makes sense. For those readers who did not understand QBsicJedi's detailed writing, I will simplify what I understood.  ""When you look at a crescent moon, the poles are at the intersection of the two arches – one the outer boundary and the other formed by the terminator. However, the way an observer see these points “up or down” depends on where he stands on earth and which direction he looks at the moon."	2116	False	article	blocked	dev
